,Year_Built,Size,opex_sqft_month,WalkScore,TransitScore,geohash,EstRentableArea,EstValue,Cap_Rate_Iss,Ownership,AirCon,Pool,Condition,constructionType,parkingType,numberOfBuildings,propertyTaxAmount,taxRate,zrent_median,mos_since_last_sale,Median_Home_Value_2019,Area_per_unit,Revenue_per_sqft_month
3940,1985.0,62.0,0.49,51.0,1.4666666666666666,djqhe,47112.0,3500000.0,0.0602390653634697,Y,WALL UNIT,NONE,ABOVE AVERAGE,WOOD FRAME/METAL,UNKNOWN,10.0,59085.12,0.015,1701.0,190.21869355107833,171800.0,759.8709677419355,1.7020000000000004
3945,1968.0,263.0,0.35750000000000004,25.0,39.24075664319679,9vfdn,105602.0,7280000.0,0.0664155219780219,Y,NONE,Yes,UNKNOWN,UNKNOWN,UNKNOWN,1.0,155175.95,0.07163285442576246,1425.0,74.86519553263852,190800.0,401.52851711026614,1.54
3946,1999.0,156.0,0.4457142857142857,54.0,49.0,9v6s8,142680.0,11680000.0,0.0637768047945205,N,NONE,COMMERCIAL,AVERAGE,WOOD,UNKNOWN,9.0,431635.45,0.07163285442576246,2295.0,10.141073887430192,190800.0,914.6153846153846,1.07
3947,1999.0,156.0,0.4457142857142857,54.0,49.0,9v6s8,142680.0,19400000.0,0.0573932474226804,N,NONE,COMMERCIAL,AVERAGE,WOOD,UNKNOWN,9.0,431635.45,0.07163285442576246,2272.0,10.141073887430192,190800.0,914.6153846153846,2.227777777777778
3952,2001.0,528.0,0.5283333333333334,35.0,52.0,9v67z,539533.0,44400000.0,0.0636454279279279,N,NONE,NONE,AVERAGE,WOOD/BRICK,ATTACHED,10.0,1980755.77,0.07163285442576246,2850.0,23.085898216471858,190800.0,1021.842803030303,1.3516666666666668
3953,2001.0,528.0,0.5283333333333334,35.0,52.0,9v67z,539533.0,91700000.0,0.0471019950926935,N,NONE,NONE,AVERAGE,WOOD/BRICK,ATTACHED,10.0,1980755.77,0.07163285442576246,2950.0,23.085898216471858,190800.0,1021.842803030303,1.3516666666666668
3958,1988.0,56.0,0.6233333333333334,79.0,58.0,9q5c9,39900.0,10500000.0,0.0477188304761904,N,NONE,NONE,UNKNOWN,UNKNOWN,UNKNOWN,1.0,67558.89,0.0040789473684210535,2995.0,329.4576922984859,833300.0,712.5,2.228
3959,1973.0,56.0,0.49,82.0,39.0,9mupk,61620.0,11700000.0,0.04940267008547,N,NONE,POOL/SPA,UNKNOWN,UNKNOWN,UNKNOWN,1.0,69090.98,0.013,3270.0,120.00780626386504,812500.0,1100.357142857143,1.2566666666666666
3960,1971.0,82.0,0.49,64.0,47.0,9q5be,72819.0,16400000.0,0.051320487804878,N,NONE,Yes,GOOD,WOOD,UNKNOWN,1.0,98543.21,0.0018095238095238095,2970.5,340.66120777108284,626200.0,888.0365853658536,2.926666666666667
3961,1971.0,107.0,0.41500000000000004,56.0,46.22222222222222,9q5bd,85919.0,20960000.0,0.0520549961832061,N,NONE,Yes,GOOD,WOOD,UNKNOWN,1.0,141480.83,0.007888888888888888,2395.0,310.4675692980136,840200.0,802.981308411215,1.762
3962,1970.0,120.0,0.49,58.0,23.0,9mupe,110091.0,21400000.0,0.0513896747663551,N,NONE,POOL/SPA,AVERAGE,UNKNOWN,CARPORT,1.0,161295.84,0.013,1800.0,322.4924568727071,591000.0,917.425,1.19
3965,1970.0,259.0,0.7420000000000001,73.0,25.85,9vg4s,106640.0,11500000.0,0.0581675652173913,Y,CENTRAL,Yes,AVERAGE,WOOD,CARPORT,1.0,210148.17,0.07163285442576246,1695.0,113.86394294018282,239600.0,411.73745173745175,2.3283333333333336
3967,1986.0,140.0,0.82,49.0,15.583333333333334,dhwvq,106305.0,12900000.0,0.0579190697674418,Y,NONE,Yes,AVERAGE,CONCRETE,UNKNOWN,2.0,432128.4,0.023,9000.0,231.68155726491227,190800.0,759.3214285714286,1.714
3968,1986.0,140.0,1.04,49.0,37.0,dhwvq,106305.0,23700000.0,0.0464790864978903,Y,NONE,Yes,AVERAGE,CONCRETE,UNKNOWN,2.0,432128.4,0.023,9000.0,231.68155726491227,190800.0,759.3214285714286,1.94
3971,1981.0,208.0,0.29500000000000004,75.0,46.0,9v6kn,151700.0,17400000.0,0.0560147701149425,Y,NONE,COMMERCIAL,AVERAGE,WOOD,UNKNOWN,17.0,732887.82,0.07163285442576246,2500.0,89.25563476137012,241400.0,729.3269230769231,1.54
3972,1988.0,199.0,0.23,35.0,39.24075664319679,dhwvj,217415.0,32900000.0,0.0513464756838905,Y,YES,Yes,AVERAGE,CONCRETE,UNKNOWN,2.0,661556.25,0.025,9000.0,72.46678899451659,190800.0,1092.537688442211,1.8160000000000003
3973,1988.0,199.0,0.23,35.0,39.24075664319679,dhwvj,217415.0,18000000.0,0.0532233333333333,Y,YES,Yes,AVERAGE,CONCRETE,UNKNOWN,2.0,661556.25,0.025,9000.0,72.46678899451659,190800.0,1092.537688442211,1.8160000000000003
3974,2010.0,91.0,0.7320000000000001,89.0,67.0,9q5dt,89673.0,22700000.0,0.04584486013215855,Y,YES,NONE,UNKNOWN,WOOD,UNKNOWN,1.0,215462.02,0.012,2397.0,257.20980219807313,544700.0,985.4175824175824,1.64
3975,2009.0,274.0,0.34,46.0,44.0,9tbnm,286561.0,34600000.0,0.0543361621387283,N,NONE,NONE,AVERAGE,WOOD/STEEL,ATTACHED,27.0,331485.32,0.0445,1744.0,38.62625838813862,174100.0,1045.8430656934306,1.27
3976,2009.0,274.0,0.34,46.0,44.0,9tbnm,286561.0,22000000.0,0.0507930204545454,N,NONE,NONE,AVERAGE,WOOD/STEEL,ATTACHED,27.0,331485.32,0.0445,1451.0,38.62625838813862,174100.0,1045.8430656934306,1.27
3979,1990.0,405.0,0.355,23.0,3.111111111111111,djmgg,411303.0,58575000.0,0.0417319154929577,N,CENTRAL,Yes,LUXURY,WOOD FRAME/METAL,UNKNOWN,25.0,869352.86,0.018,1450.0,120.00780626386504,190800.0,1015.562962962963,1.1
3980,1990.0,405.0,0.355,23.0,3.111111111111111,djmgg,411303.0,25500000.0,0.0647629411764705,N,CENTRAL,Yes,LUXURY,WOOD FRAME/METAL,UNKNOWN,25.0,869352.86,0.018,1400.0,120.00780626386504,190800.0,1015.562962962963,1.48
3981,2000.0,236.0,0.47,32.0,35.0,9tbpq,235730.0,24700000.0,0.0567356275303643,N,PACKAGE,NONE,GOOD,WOOD/STEEL,DETACHED,17.0,199986.64,0.020166666666666666,1851.0,48.08846500429091,277200.0,998.8559322033898,3.25
3986,1986.0,444.0,0.75,49.0,39.24075664319679,dhxp9,404222.0,40100000.0,0.0516723940149625,N,COMMERCIAL A/C,Yes,ABOVE AVERAGE,WOOD FRAME/METAL,UNKNOWN,31.0,1095494.88,0.019,9000.0,212.72428914852387,190800.0,910.4099099099099,1.955
3987,1986.0,444.0,0.5,49.0,39.24075664319679,dhxp9,404222.0,85500000.0,0.05834179135730375,N,COMMERCIAL A/C,Yes,ABOVE AVERAGE,WOOD FRAME/METAL,UNKNOWN,31.0,1095494.88,0.019,9000.0,212.72428914852387,101700.0,910.4099099099099,1.955
3992,1987.0,300.0,0.49,40.0,39.24075664319679,dhxnb,267923.0,49200000.0,0.0515372365853658,N,COMMERCIAL A/C,Yes,ABOVE AVERAGE,STEEL,UNKNOWN,14.0,808950.25,0.019,9000.0,61.164708869668026,168400.0,893.0766666666667,4.02
3993,1987.0,300.0,0.49,40.0,39.24075664319679,dhxnb,267923.0,27500000.0,0.0564953454545454,N,COMMERCIAL A/C,Yes,ABOVE AVERAGE,STEEL,UNKNOWN,14.0,808950.25,0.019,9000.0,61.164708869668026,168400.0,893.0766666666667,4.02
3994,1984.0,400.0,0.35,48.0,7.833333333333333,djq5b,367197.0,29800000.0,0.0641017449664429,N,CENTRAL,Yes,EXCELLENT,WOOD FRAME/METAL,GARAGE,29.0,821704.58,0.018,1625.0,120.00780626386504,190800.0,917.9925,1.2511111111111113
3996,1983.0,312.0,0.34,45.0,25.0,9v6mn,265132.0,50600000.0,0.0436146442687747,Y,CENTRAL,CONCRETE,UNKNOWN,WOOD,UNKNOWN,1.0,131508.0766666667,0.07163285442576246,1962.5,180.3622283259197,784500.0,849.7820512820513,1.025
3998,1975.0,67.0,1.34,66.0,32.0,9qh06,61417.0,11700000.0,0.049065641025641,N,NONE,NONE,UNKNOWN,UNKNOWN,UNKNOWN,1.0,167726.32,0.012,1800.0,31.003925280682623,599100.0,916.6716417910447,3.3000000000000003
3999,1988.0,204.0,0.49,62.0,1.4666666666666666,djqhe,206990.0,10400000.0,0.0567361538461538,N,CENTRAL,Yes,AVERAGE,WOOD FRAME/METAL,GARAGE,27.0,420497.62,0.017,1688.0,43.78447518930498,132500.0,1014.656862745098,1.7020000000000004
4001,1988.0,204.0,0.49,62.0,1.4666666666666666,djqhe,206990.0,26400000.0,0.0521908973484848,N,CENTRAL,Yes,AVERAGE,WOOD FRAME/METAL,GARAGE,27.0,420497.62,0.017,1718.0,43.78447518930498,132500.0,1014.656862745098,1.24
4002,1985.0,154.0,0.76,31.0,39.24075664319679,9vfcz,126216.0,8500000.0,0.0539968235294117,Y,NONE,Yes,UNKNOWN,UNKNOWN,CARPORT,1.0,270271.46,0.07163285442576246,1237.5,91.55547664724047,190800.0,819.5844155844156,1.2349999999999999
4004,1969.0,38.0,0.49,78.0,43.0,9mupk,29374.0,6800000.0,0.0466744117647058,N,NONE,POOL/SPA,UNKNOWN,UNKNOWN,ATTACHED,1.0,93587.42,0.012,1800.0,18.74905351740206,448100.0,773.0,1.2566666666666666
4005,1930.0,17.0,0.5183333333333334,89.0,75.0,9q5cu,14863.0,1050000.0,0.0589228571428571,N,NONE,NONE,GOOD,MASONRY,UNKNOWN,1.0,8109.4,0.004523437500000003,2600.0,299.92115150709384,190800.0,874.2941176470588,1.837826086956521
4006,1930.0,8.0,0.9757894736842107,80.0,18.92063492063492,9vg4t,3960.0,400000.0,0.0851225,N,YES,NONE,POOR,WOOD,UNKNOWN,1.0,13717.55,0.07163285442576246,1800.0,120.00780626386504,194800.0,495.0,2.0728125000000004
4007,1932.0,8.0,0.7735714285714286,92.0,74.0,9q5cs,7092.0,700000.0,0.05327,Y,NONE,NONE,GOOD,WOOD,OFF SITE,1.0,21764.33,0.005607594936708863,2555.0,81.92899561066886,833300.0,886.5,2.5002702702702697
4008,1963.0,6.0,0.49,74.0,19.6,9q5cj,5395.0,650000.0,0.0582153846153846,N,NONE,NONE,GOOD,WOOD,DETACHED GARAGE,1.0,24364.24,0.003,2250.0,31.759587614611448,414500.0,899.1666666666666,1.385
4011,1979.0,14.0,0.29500000000000004,67.0,52.0,9v6kn,5544.0,600000.0,0.077525,N,NONE,NONE,AVERAGE,WOOD,UNKNOWN,1.0,24738.38,0.07163285442576246,2500.0,200.66654668974647,190800.0,396.0,1.54
4012,1924.0,20.0,0.7735714285714286,95.0,77.0,9q5cs,8996.0,850000.0,0.0530164705882353,N,NONE,NONE,GOOD,WOOD,UNKNOWN,1.0,8030.28,0.005607594936708863,2587.5,280.4053503612798,190800.0,449.8,2.5002702702702697
4013,1960.0,11.0,0.5449999999999999,39.0,42.0,9tbq8,7810.0,350000.0,0.0869457142857142,N,EVAPORATIVE,NONE,AVERAGE,TILT-UP CONCRETE,GARAGE,5.0,4225.42,0.08432142857142856,1453.5,252.70868307858402,159400.0,710.0,2.2381818181818187
4014,1956.0,6.0,0.46499999999999997,62.0,56.0,9q5ch,3520.0,525000.0,0.0736038095238095,N,NONE,NONE,AVERAGE,WOOD,PAVED,1.0,10149.22,0.006428571428571429,2297.5,196.75681548376687,366000.0,586.6666666666666,1.42
4015,1914.0,32.0,0.7735714285714286,89.0,91.0,9q5cs,11538.0,1550000.0,0.0680793548387096,N,NONE,NONE,AVERAGE,MASONRY,UNKNOWN,1.0,11834.16,0.005607594936708863,2500.0,262.00661527431697,635400.0,360.5625,2.5002702702702697
4016,1940.0,21.0,0.9757894736842107,87.0,18.92063492063492,9vg4t,5034.0,450000.0,0.1066688888888888,N,WINDOW UNIT,NONE,AVERAGE,WOOD,UNKNOWN,1.0,29017.91,0.07163285442576246,1800.0,191.59859868260054,560300.0,239.71428571428572,2.0728125000000004
4017,1985.0,5.0,0.6825000000000001,88.0,46.0,9mupy,4008.0,1050000.0,0.0477171428571428,Y,NONE,NONE,UNKNOWN,UNKNOWN,UNKNOWN,1.0,12703.7,0.012,1800.0,1471.0992044445259,511700.0,801.6,2.522222222222222
4018,1984.0,6.0,0.49,48.0,27.833333333333332,9q5vr,6660.0,500000.0,0.073548,N,NONE,NONE,GOOD,WOOD,GARAGE/CARPORT,1.0,12416.84,0.009666666666666665,1800.0,80.71336489956597,207200.0,1110.0,2.276666666666667
4019,1949.0,7.0,0.29,71.0,42.333333333333336,9q9nm,4813.0,800000.0,0.0555875,N,NONE,NONE,POOR,WOOD,GARAGE,1.0,11288.92,0.013,1791.0,96.45085437573591,479700.0,687.5714285714286,2.0242857142857145
4020,1949.0,7.0,0.29,71.0,42.333333333333336,9q9nm,4813.0,850000.0,0.0493282352941176,N,NONE,NONE,POOR,WOOD,GARAGE,1.0,11288.92,0.013,1791.0,96.45085437573591,479700.0,687.5714285714286,1.04
4021,1959.0,11.0,0.16,71.0,61.0,9q5c6,9322.0,1340000.0,0.0584426208476517,Y,YES,NONE,AVERAGE,UNKNOWN,GARAGE,1.0,17872.98,0.015,2695.0,228.95460188595172,409500.0,847.4545454545455,1.72
4023,1960.0,28.0,0.34,88.0,52.0,9q5c6,13280.0,3870000.0,0.0584426208476517,Y,YES,NONE,AVERAGE,UNKNOWN,GARAGE,1.0,23473.44,0.015,2795.0,230.20308748113848,409500.0,474.2857142857143,3.7
4024,0.0,61.0,0.19,63.0,51.0,9q5bu,44938.0,6520000.0,0.0584426208476517,N,NONE,NO POOL,UNKNOWN,WOOD,UNKNOWN,1.0,49838.165384615386,0.01653846153846154,2186.0,120.00780626386504,462000.0,736.688524590164,1.96
4025,1964.0,37.0,0.21,0.0,61.0,9q5c5,23160.0,3790000.0,0.0596636213881441,Y,NONE,POOL,AVERAGE,FRAME,GARAGE,1.0,65086.94,0.014,2450.0,248.8318067566883,391100.0,625.9459459459459,2.17
4027,1979.0,27.0,0.18,54.0,59.0,9q5bx,25886.0,3680000.0,0.0596636213881441,Y,NONE,POOL,UNKNOWN,UNKNOWN,PARKING AVAIL,1.0,47615.58,0.013,2250.0,251.39448771522953,409400.0,958.7407407407408,1.74
4029,1959.0,28.0,0.25,88.0,58.0,9q5cs,16522.0,2830000.0,0.0596636213881441,Y,YES,NONE,UNKNOWN,WOOD,UNKNOWN,1.0,31773.23,0.013,2511.0,267.32910649590264,476800.0,590.0714285714286,2.02
4030,1964.0,28.0,0.35,99.0,91.0,9q5bn,8312.0,2820000.0,0.0596636213881441,Y,NONE,NONE,UNKNOWN,UNKNOWN,UNKNOWN,1.0,27977.39,0.013,3071.0,71.18544851524597,435400.0,296.85714285714283,4.37
4031,1960.0,25.0,0.19,81.0,45.0,9q5c6,18801.0,2730000.0,0.0596636213881441,Y,NONE,POOL,AVERAGE,LIGHT,GARAGE,1.0,62549.36,0.014,2797.0,232.6343489033443,422200.0,752.04,2.0
4033,1994.0,18.0,0.34,92.0,51.0,9q5bp,7186.0,2150000.0,0.0596636213881441,N,CENTRAL,NO POOL,AVERAGE,WOOD,ATTACHED,1.0,4751.26,0.098,1800.0,65.66582798915714,451400.0,399.22222222222223,4.01
4034,1979.0,13.0,0.24,99.0,99.0,9q5bn,11390.0,1780000.0,0.0596636213881441,Y,NONE,NONE,AVERAGE,WOOD,GARAGE,2.0,25487.5,0.013,1800.0,286.8120527576329,415600.0,876.1538461538462,1.98
4035,1963.0,16.0,0.16,96.0,58.0,9q5bn,12580.0,1775000.0,0.0596636213881441,Y,NONE,NONE,GOOD,FRAME,BUILT-IN,1.0,24207.34,0.013,3170.5,261.7109213175622,450000.0,786.25,2.11
4036,1963.0,12.0,0.2,95.0,52.0,9q5c6,8846.0,1610000.0,0.0596636213881441,Y,NONE,POOL,FAIR,FRAME,GARAGE,1.0,23966.09,0.014,2722.5,224.7163218391335,466100.0,737.1666666666666,2.31
4037,1963.0,12.0,0.3,98.0,88.0,9q5bn,7621.0,1410000.0,0.0596636213881441,Y,NONE,NONE,UNKNOWN,WOOD,UNKNOWN,1.0,20680.68,0.013,1800.0,260.8895492154657,375000.0,635.0833333333334,2.5
4038,1979.0,200.0,0.47,47.0,7.782608695652174,9vg5r,206803.0,9900000.0,0.0641714141414141,N,CENTRAL,Yes,GOOD,WOOD,UNKNOWN,1.0,458997.0,0.07163285442576246,1131.0,76.57364950499935,224700.0,1034.015,1.5135714285714286
4043,1984.0,120.0,0.4166666666666667,69.0,5.0588235294117645,dhvre,82940.0,4850000.0,0.07023062128391037,N,CENTRAL,COMMERCIAL,AVERAGE,FRAME/MASONRY,UNKNOWN,16.0,91497.11,0.019,1635.0,15.036451615925644,190800.0,691.1666666666666,1.88
4046,1983.0,160.0,0.5125,30.0,6.25,dhvrk,138562.0,6100000.0,0.07023062128391037,N,CENTRAL,COMMERCIAL,AVERAGE,FRAME/MASONRY,UNKNOWN,43.0,147032.62,0.018,1799.0,2.3544663595548774,334500.0,866.0125,1.6725
4047,1974.0,264.0,0.4166666666666667,54.0,5.0588235294117645,dhvre,99922.0,15670000.0,0.0731399753120098,N,CENTRAL,COMMERCIAL,AVERAGE,FRAME/MASONRY,UNKNOWN,8.0,96837.3,0.018,1490.5,2.3544663595548774,274500.0,378.49242424242425,1.88
4048,1974.0,264.0,0.4166666666666667,54.0,5.0588235294117645,dhvre,99922.0,9150000.0,0.07023062128391037,N,CENTRAL,COMMERCIAL,AVERAGE,FRAME/MASONRY,UNKNOWN,8.0,96837.3,0.018,1640.0,2.3544663595548774,274500.0,378.49242424242425,1.88
4050,1984.0,144.0,0.6475,18.0,8.8125,9vg5n,123784.0,21000000.0,0.05629330308880305,N,CENTRAL,NONE,GOOD,WOOD,UNKNOWN,1.0,335485.08,0.07163285442576246,1450.0,37.082078836197105,338700.0,859.6111111111111,1.9906666666666666
4053,2012.0,240.0,0.15,10.0,39.24075664319679,9vfc0,227486.0,37750000.0,0.0484936953642384,Y,NONE,POOL,UNKNOWN,UNKNOWN,UNKNOWN,2.0,490617.74,0.07163285442576246,2245.0,3.011564041232119,190800.0,947.8583333333333,1.5
4055,1963.0,24.0,0.47,61.0,7.782608695652174,9vg5r,20864.0,900000.0,0.08631375,N,CENTRAL,NONE,GOOD,WOOD,UNKNOWN,1.0,45343.34,0.07163285442576246,1245.0,53.57523064629588,224700.0,869.3333333333334,1.5135714285714286
4058,1973.0,44.0,0.4457142857142857,69.0,45.0,9v6s8,34200.0,1540000.0,0.071687012987013,N,NONE,COMMERCIAL,AVERAGE,WOOD,UNKNOWN,1.0,89770.86,0.07163285442576246,2597.5,17.79626187897006,1571400.0,777.2727272727273,2.227777777777778
4059,1973.0,44.0,0.4457142857142857,69.0,45.0,9v6s8,34200.0,1203000.0,0.0927738985868661,N,NONE,COMMERCIAL,AVERAGE,WOOD,UNKNOWN,1.0,89770.86,0.07163285442576246,2597.5,17.79626187897006,1571400.0,777.2727272727273,2.227777777777778
4060,1951.0,60.0,0.58,73.0,57.0,9vk1t,44744.0,1900000.0,0.0782257894736842,Y,NONE,INDOOR,AVERAGE,WOOD/STEEL,OFF STREET,7.0,108361.18,0.07163285442576246,1800.0,159.00655367140934,228700.0,745.7333333333333,2.215
4062,1922.0,39.0,0.49,98.0,88.0,9q5c2,19794.0,2000000.0,0.08444,N,YES,NONE,AVERAGE,BRICK,PARKING AVAIL,1.0,15615.67,0.014,2499.0,343.84813152721745,840900.0,507.53846153846155,1.38
4063,1922.0,39.0,0.7735714285714286,71.0,88.0,9q5cs,19794.0,2340000.0,0.0496880341880341,N,NONE,NONE,GOOD,MASONRY,OFF SITE,1.0,15493.76,0.005607594936708863,2550.0,343.84813152721745,840900.0,507.53846153846155,0.95
4064,1941.0,30.0,0.4075,11.0,44.0,9tbqc,25667.0,1500000.0,0.075452,Y,PACKAGE,NONE,AVERAGE,TILT-UP CONCRETE,GARAGE,14.0,20712.6,0.06084210526315789,1547.5,143.7947423405812,332600.0,855.5666666666667,1.41
4072,1972.0,83.0,0.49,68.0,39.24075664319679,dhvnm,73332.0,4525000.0,0.0655938121546961,N,PACKAGE,Yes,AVERAGE,MASONRY,UNKNOWN,2.0,120957.12,0.019,2801.0,46.905689177271874,166200.0,883.5180722891566,1.44
4077,1949.0,6.0,0.9757894736842107,81.0,18.92063492063492,9vg4t,6528.0,530000.0,0.0973452830188679,N,PARTIAL,NONE,GOOD,MASONRY,UNKNOWN,1.0,13321.87,0.07163285442576246,1899.0,120.00780626386504,152200.0,1088.0,2.0728125000000004
4078,1949.0,15.0,0.6333333333333333,77.0,8.0,9vfdp,12420.0,580000.0,0.0770724137931034,N,NONE,NONE,UNKNOWN,UNKNOWN,DETACHED,1.0,37631.99,0.07163285442576246,1475.0,60.37619165165534,810600.0,828.0,1.559
4079,1977.0,7.0,0.56,92.0,54.0,9mudq,5116.0,1045000.0,0.0577330143540669,N,NONE,NONE,UNKNOWN,UNKNOWN,UNKNOWN,1.0,15603.48,0.007459459459459462,2600.0,231.41871819224139,579100.0,730.8571428571429,2.1180000000000008
4081,1963.0,12.0,0.495,68.0,54.0,9vk1j,5376.0,750000.0,0.0710013333333333,N,CENTRAL,NONE,AVERAGE,WOOD/STEEL,ON & OFF STREET,1.0,24331.69,0.07163285442576246,1800.0,72.20394992184569,579600.0,448.0,1.98
4083,1969.0,28.0,0.49,62.0,39.24075664319679,9vg17,21324.0,900000.0,0.07266,N,CENTRAL,NONE,AVERAGE,WOOD,UNKNOWN,3.0,39155.72,0.07163285442576246,925.0,55.415104154992164,157300.0,761.5714285714286,4.1450000000000005
4086,1975.0,16.0,0.42875,63.0,39.24075664319679,9vg5b,14168.0,670000.0,0.0851597014925373,N,CENTRAL,NONE,AVERAGE,UNKNOWN,OPEN SPACE(S),2.0,23494.42,0.07163285442576246,1349.0,188.5759493468852,138400.0,885.5,1.6323076923076922
4089,1960.0,28.0,0.49,73.0,8.727272727272727,9vg5z,23661.0,950000.0,0.0811263157894736,N,NONE,Yes,UNKNOWN,UNKNOWN,UNKNOWN,2.0,22182.15,0.07163285442576246,1182.5,67.14429777293093,711500.0,845.0357142857143,1.77
4090,2003.0,253.0,0.51,67.0,34.0,9vfdp,271065.0,40520000.0,0.05422281218208153,Y,NONE,POOL,UNKNOWN,UNKNOWN,CARPORT,1.0,967679.64,0.07163285442576246,1510.0,103.4817995696824,274300.0,1071.403162055336,1.27
4091,1993.0,843.0,0.43500000000000005,33.0,3.0,9vk4s,790262.0,71960000.0,0.0511018318510283,N,CENTRAL,Yes,AVERAGE,WOOD/STEEL,CARPORT,44.0,278638.0,0.07163285442576246,1800.0,90.83266919739549,190800.0,937.4400948991696,1.0
4097,1925.0,20.0,0.7735714285714286,87.0,67.0,9q5cs,12600.0,950000.0,0.0488915789473684,N,NONE,NONE,AVERAGE,WOOD,UNKNOWN,1.0,6432.68,0.005607594936708863,2655.0,307.7077590349692,498800.0,630.0,2.5002702702702697
4098,1926.0,8.0,0.40666666666666673,85.0,10.95,9vg4k,4960.0,400000.0,0.0792725,N,NONE,NONE,AVERAGE,WOOD,UNKNOWN,1.0,11069.27,0.07163285442576246,1505.0,253.3329258761774,193200.0,620.0,2.4283333333333332
4099,1928.0,24.0,0.7735714285714286,84.0,75.0,9q5cs,15520.0,1275000.0,0.0514086274509803,N,NONE,NONE,GOOD,WOOD,OFF SITE,1.0,8216.52,0.005607594936708863,2520.0,328.4063360078023,470000.0,646.6666666666666,2.5002702702702697
4100,1956.0,6.0,0.62,80.0,19.375,9q5by,3848.0,450000.0,0.0711333333333333,N,NONE,NONE,AVERAGE,WOOD,UNKNOWN,1.0,16670.63,0.002,2087.0,46.7085598727687,373800.0,641.3333333333334,1.375
4101,0.0,9.0,0.45333333333333337,76.0,64.0,9q5ck,6342.0,725000.0,0.0666855172413793,N,NONE,NONE,GOOD,WOOD,UNKNOWN,2.0,13011.49,0.002866666666666667,2600.0,6.757020826792397,402400.0,704.6666666666666,1.8571428571428572
4103,1990.0,90.0,0.49,56.0,39.24075664319679,dhwc4,55114.0,6530000.0,0.0812821862909647,Y,NONE,NONE,ABOVE AVERAGE,FRAME,UNKNOWN,22.0,122796.99,0.024,3200.0,92.93538177876268,110400.0,612.3777777777777,1.62
4104,1979.0,424.0,0.6475,48.0,8.8125,9vg5n,381882.0,49000000.0,0.057611693877551,N,CENTRAL,Yes,GOOD,WOOD,UNKNOWN,1.0,950731.96,0.07163285442576246,1595.0,92.54112316975632,190800.0,900.6650943396227,1.9906666666666666
4105,1979.0,424.0,0.89,48.0,55.0,9vg5n,381882.0,64000000.0,0.050747408856534046,Y,CENTRAL,Yes,GOOD,WOOD,UNKNOWN,1.0,950731.96,0.07163285442576246,1450.0,17.7634069948862,190800.0,900.6650943396227,1.9906666666666666
4106,1971.0,404.0,0.74,2.0,31.0,djmuv,189046.0,16500000.0,0.06726198728062556,Y,CENTRAL,Yes,AVERAGE,MASONRY,GARAGE,16.0,157789.99,0.014,1195.0,211.37723890108552,190800.0,467.93564356435644,1.48
4107,1983.0,272.0,0.33,10.0,17.0,9vhrn,197584.0,21900000.0,0.05988188452668653,N,CENTRAL,Yes,UNKNOWN,UNKNOWN,UNKNOWN,3.0,254694.28,0.07163285442576246,1800.0,46.54428545234939,152600.0,726.4117647058823,1.13
4109,1969.0,286.0,0.49,70.0,49.0,9qh0t,274502.0,53300000.0,0.0528087303939962,Y,WALL,POOL & JACUZZI,UNKNOWN,FRAME,GARAGE,1.0,345670.44,0.013,3995.0,135.05534317427387,557800.0,959.7972027972028,1.14
4110,2004.0,629.0,0.375,35.0,37.0,9tbr8,358005.0,81000000.0,0.0605624443209876,N,PACKAGE,NONE,AVERAGE,WOOD/STEEL,ATTACHED,37.0,350115.8,0.06133333333333333,1583.0,84.65595098962942,206400.0,569.1653418124006,1.3666666666666665
4111,1922.0,309.0,0.9085714285714285,98.0,100.0,9q5ct,268080.0,30000000.0,0.0812109333333333,N,NONE,NONE,UNKNOWN,CONCRETE,UNKNOWN,1.0,124976.52,0.007043478260869567,2527.5,166.26748305394287,190800.0,867.5728155339806,2.4330769230769227
4112,1975.0,22.0,0.49,38.0,39.24075664319679,dhxj2,16679.0,725000.0,0.0851089655172413,Y,YES,NONE,AVERAGE,CONCRETE,UNKNOWN,1.0,42629.35,0.023,9000.0,106.37302936906227,351700.0,758.1363636363636,1.5433333333333332
4114,1983.0,190.0,0.59,56.0,5.333333333333333,9vk29,151984.0,12800000.0,0.05877335390625,N,CENTRAL,Yes,AVERAGE,WOOD/STEEL,CARPORT,8.0,139479.27,0.07163285442576246,1800.0,30.116843410418344,190800.0,799.9157894736842,2.0
4116,1984.0,180.0,0.62,57.0,1.7647058823529411,9vk2c,150060.0,12200000.0,0.0540070483606557,N,CENTRAL,Yes,AVERAGE,WOOD/STEEL,OFF STREET,14.0,135057.13,0.07163285442576246,1800.0,94.1181576057817,672700.0,833.6666666666666,1.12
4120,1972.0,286.0,0.704,70.0,49.0,9v6s0,97868.0,29380000.0,0.0683439414567733,N,NONE,COMMERCIAL,AVERAGE,WOOD/BRICK,CARPORT,14.0,417221.47,0.07163285442576246,2387.5,152.92840011589485,190800.0,342.1958041958042,3.35
4121,1975.0,328.0,0.33,36.0,3.6666666666666665,djqh2,180584.0,17400000.0,0.0646166091954023,N,CENTRAL,NONE,AVERAGE,MASONRY,CARPORT,24.0,199246.48,0.017,1565.5,113.14113549033786,221600.0,550.560975609756,1.09
